opportunity_id,account_id,sales_rep_id,stage_id,lead_source_id,industry_id,region_id,opportunity_value_usd,weighted_pipeline_value,created_date,stage_entry_date,stage_exit_date,closed_date,is_won,is_lost,loss_reason,days_in_stage,days_to_close,sales_cycle_days,forecast_amount_usd,forecast_stage,forecast_close_date,is_forecast_accurate,forecast_accuracy_variance_pct,proposal_template_version
2280,234,6,4,1,1,1,215349,204007,2023-08-13,2023-08-13,2023-10-28,2023-11-22,0,1,Competitor,23,5,73,87909,Negotiation,2023-11-18,0,1,new
2281,270,9,5,3,1,1,42761,36571,2024-03-03,2024-03-03,2024-03-12,2024-05-06,0,1,Competitor,91,112,45,191299,Negotiation,2024-05-10,1,0,new
2282,187,9,3,1,1,1,166470,93439,2023-07-07,2023-07-07,2023-07-15,2023-10-20,0,0,Budget,36,42,49,30254,Negotiation,2023-08-06,1,1,new
2283,63,12,1,2,1,1,49162,199612,2023-09-10,2023-09-10,2023-09-15,2023-10-02,0,1,Timing,79,24,37,28679,Negotiation,2023-12-09,0,1,new
2284,18,2,5,4,1,1,192418,78668,2023-09-14,2023-09-14,2023-09-23,2023-12-29,1,0,Budget,115,119,16,239294,Negotiation,2023-11-23,1,0,new
2285,175,7,2,3,1,1,138699,214686,2023-10-19,2023-10-19,2023-11-20,2024-03-07,0,0,No Decision,66,106,56,165181,Negotiation,2024-02-05,1,0,new
2286,56,4,5,4,1,1,72034,23176,2023-01-20,2023-01-20,2023-02-03,2023-04-13,1,0,Timing,38,52,60,117782,Negotiation,2023-02-15,1,1,new
2287,212,4,6,2,1,1,181269,62312,2024-08-10,2024-08-10,2024-08-27,2024-12-19,1,0,Budget,50,26,48,81942,Negotiation,2024-11-15,0,0,new
2288,216,11,6,4,1,1,97701,135453,2024-02-20,2024-02-20,2024-04-10,2024-06-05,0,1,Competitor,104,12,60,60356,Negotiation,2024-05-26,1,1,new
2289,57,5,6,1,1,1,76941,79903,2023-10-11,2023-10-11,2023-10-16,2023-11-25,1,0,Competitor,44,12,105,45627,Negotiation,2023-11-17,1,1,new
2290,12,11,1,2,1,1,223612,23224,2024-08-25,2024-08-25,2024-09-17,2024-11-19,0,1,Budget,115,11,104,34069,Negotiation,2025-01-03,0,1,new
2291,278,1,4,2,1,1,226770,44660,2023-01-24,2023-01-24,2023-04-13,2023-02-26,0,0,Competitor,53,59,56,47606,Negotiation,2023-06-06,1,1,new
2292,69,9,2,2,1,1,58816,34780,2023-07-20,2023-07-20,2023-09-10,2023-09-21,1,0,Timing,29,42,61,121911,Negotiation,2023-11-18,0,0,new
2293,292,1,5,1,1,1,106834,24832,2024-08-13,2024-08-13,2024-10-18,2024-10-24,0,1,No Decision,16,50,60,42746,Negotiation,2024-10-24,1,0,new
2294,53,1,6,2,1,1,179707,72444,2023-06-17,2023-06-17,2023-06-30,2023-09-21,0,0,No Decision,67,28,29,107598,Negotiation,2023-08-17,1,0,new
2295,165,9,6,3,1,1,61727,42952,2023-07-04,2023-07-04,2023-07-21,2023-09-04,0,0,Budget,63,32,104,58463,Negotiation,2023-08-31,1,1,new
2296,238,3,6,3,1,1,39006,98271,2024-07-01,2024-07-01,2024-09-05,2024-07-28,0,1,No Decision,48,45,39,143460,Negotiation,2024-09-28,0,0,new
2297,297,5,1,2,1,1,203302,124452,2023-05-05,2023-05-05,2023-06-24,2023-08-02,0,0,Competitor,42,47,39,143989,Negotiation,2023-08-16,0,0,new
2298,295,5,5,1,1,1,224653,61643,2024-04-24,2024-04-24,2024-05-15,2024-08-19,0,1,No Decision,96,62,5,34258,Negotiation,2024-07-02,0,0,new
2299,218,3,5,4,1,1,115400,164341,2023-09-12,2023-09-12,2023-10-01,2023-12-21,0,1,Budget,71,108,84,222833,Negotiation,2023-11-24,1,1,new
2300,86,11,7,4,1,1,23158,43095,2024-12-25,2024-12-25,2025-01-07,2025-04-25,1,0,Budget,74,113,78,35905,Negotiation,2025-03-02,1,1,new
2301,218,1,6,4,1,1,192229,186600,2024-05-05,2024-05-05,2024-06-08,2024-09-16,1,0,Competitor,119,85,6,185509,Negotiation,2024-05-29,1,1,new
2302,235,9,6,1,1,1,118926,28596,2023-02-14,2023-02-14,2023-03-30,2023-06-14,1,0,Timing,114,57,25,182364,Negotiation,2023-03-23,0,0,new
2303,45,12,6,3,1,1,101275,175149,2023-04-23,2023-04-23,2023-06-20,2023-08-06,0,1,Competitor,100,103,56,181654,Negotiation,2023-07-23,1,0,new
2304,72,2,5,4,1,1,41350,70969,2024-01-11,2024-01-11,2024-02-21,2024-03-12,1,0,Timing,98,36,66,33532,Negotiation,2024-04-02,0,0,new
2305,96,2,6,4,1,1,41337,61156,2023-04-16,2023-04-16,2023-05-29,2023-05-23,1,0,Timing,116,38,96,53056,Negotiation,2023-07-15,0,1,new
2306,107,10,7,4,1,1,97810,40272,2023-12-27,2023-12-27,2024-02-05,2024-03-22,1,0,Competitor,12,68,70,136143,Negotiation,2024-04-08,0,1,new
2307,193,3,7,4,1,1,15145,77327,2023-02-20,2023-02-20,2023-03-26,2023-03-14,0,0,Competitor,26,84,81,79101,Negotiation,2023-06-05,1,1,new
2308,22,3,6,3,1,1,56985,19057,2024-12-18,2024-12-18,2025-03-12,2025-04-10,1,0,No Decision,10,48,58,28348,Negotiation,2025-04-20,1,1,new
2309,64,11,5,2,1,1,177681,139509,2023-07-05,2023-07-05,2023-08-31,2023-07-25,1,0,No Decision,17,24,56,106753,Negotiation,2023-11-01,0,1,new
2310,137,9,3,4,1,1,248028,114873,2023-12-05,2023-12-05,2024-01-02,2023-12-29,0,0,Competitor,17,29,89,123806,Negotiation,2023-12-27,0,1,new
2311,294,5,2,1,1,1,19107,22825,2024-05-28,2024-05-28,2024-08-12,2024-08-21,0,1,Timing,54,69,89,101068,Negotiation,2024-09-19,0,0,new
2312,96,10,6,3,1,1,93796,236700,2024-10-03,2024-10-03,2024-11-19,2025-01-11,0,0,Budget,101,81,105,73740,Negotiation,2025-02-12,1,0,new
2313,177,7,5,4,1,1,17708,28730,2024-05-18,2024-05-18,2024-06-29,2024-06-15,0,1,Timing,98,62,87,38510,Negotiation,2024-06-27,0,1,new
2314,211,4,1,3,1,1,21755,161004,2024-09-26,2024-09-26,2024-10-26,2025-02-02,0,1,No Decision,108,111,49,71943,Negotiation,2025-01-22,1,1,new
2315,15,5,6,3,1,1,69194,92269,2023-11-25,2023-11-25,2024-02-17,2023-12-28,0,1,Budget,105,65,116,27285,Negotiation,2024-02-24,1,0,new
2316,296,4,6,2,1,1,90184,193762,2023-04-15,2023-04-15,2023-06-28,2023-06-11,0,0,No Decision,69,109,73,59907,Negotiation,2023-05-21,1,1,new
2317,185,10,6,1,1,1,87348,36311,2023-02-11,2023-02-11,2023-04-10,2023-05-08,1,0,Timing,108,52,115,41050,Negotiation,2023-06-02,1,1,new
2318,122,7,5,3,1,1,112065,72964,2023-06-09,2023-06-09,2023-08-19,2023-10-24,1,0,Timing,108,115,119,52685,Negotiation,2023-10-11,1,0,new
2319,265,2,5,4,1,1,98610,103765,2024-10-25,2024-10-25,2024-11-14,2024-12-21,0,1,No Decision,110,59,88,228135,Negotiation,2024-12-05,0,1,new
2320,134,9,6,1,1,1,98919,34206,2024-08-15,2024-08-15,2024-10-08,2024-09-30,0,1,Budget,80,116,41,249436,Negotiation,2024-12-14,1,1,new
2321,314,1,6,4,1,1,133634,104850,2023-06-19,2023-06-19,2023-08-19,2023-10-15,0,0,No Decision,38,114,83,17703,Negotiation,2023-07-26,1,0,new
2322,256,2,6,3,1,1,175331,166790,2023-02-19,2023-02-19,2023-04-15,2023-05-07,0,0,No Decision,47,11,72,235791,Negotiation,2023-04-28,1,1,new
2323,194,4,5,2,1,1,18420,222223,2024-08-04,2024-08-04,2024-10-30,2024-08-25,1,0,Competitor,108,21,21,23663,Negotiation,2024-11-29,1,0,new
2324,145,5,6,2,1,1,196470,182767,2023-10-17,2023-10-17,2023-11-22,2023-12-11,0,1,Budget,118,101,86,212239,Negotiation,2023-11-30,1,1,new
2325,320,7,5,3,1,1,16473,17219,2024-11-18,2024-11-18,2025-02-02,2025-04-01,0,1,No Decision,51,113,51,202215,Negotiation,2025-01-08,1,0,new
2326,42,8,2,2,1,1,42554,90417,2023-07-28,2023-07-28,2023-08-02,2023-08-31,0,0,Budget,57,108,60,220980,Negotiation,2023-10-10,1,1,new
2327,198,4,2,4,1,1,100661,79328,2024-10-22,2024-10-22,2024-12-13,2024-11-30,0,1,Timing,89,90,25,42093,Negotiation,2025-01-14,1,0,new
2328,133,10,5,2,1,1,39783,212968,2023-08-12,2023-08-12,2023-09-04,2023-10-01,1,0,No Decision,32,93,107,27120,Negotiation,2023-12-24,1,1,new
2329,210,6,4,3,1,1,24355,19148,2023-08-25,2023-08-25,2023-11-06,2024-01-09,0,0,Budget,43,11,46,23064,Negotiation,2024-01-12,0,0,new
2330,264,2,6,4,1,1,18311,152828,2024-11-22,2024-11-22,2025-01-11,2025-01-30,1,0,No Decision,7,68,96,116445,Negotiation,2025-01-31,0,1,new
2331,133,5,7,1,1,1,233330,86495,2023-03-15,2023-03-15,2023-04-17,2023-05-29,1,0,Competitor,71,26,86,97058,Negotiation,2023-07-08,1,1,new
2332,32,5,7,3,1,1,78868,171072,2023-10-06,2023-10-06,2023-12-06,2024-01-23,1,0,Budget,72,20,116,82220,Negotiation,2024-01-08,1,1,new
2333,205,7,7,4,1,1,90971,234347,2024-09-18,2024-09-18,2024-10-09,2024-10-22,0,1,Competitor,53,67,31,28504,Negotiation,2024-11-08,1,1,new
2334,148,8,5,2,1,1,237039,128358,2024-09-23,2024-09-23,2024-12-12,2024-12-14,1,0,No Decision,7,34,110,23906,Negotiation,2024-12-29,0,0,new
2335,146,12,5,4,1,1,103606,31125,2024-05-04,2024-05-04,2024-05-25,2024-08-02,1,0,Competitor,61,104,60,154417,Negotiation,2024-08-02,0,0,new
2336,114,9,1,2,1,1,95416,63399,2024-07-02,2024-07-02,2024-09-09,2024-08-01,1,0,No Decision,81,84,46,29076,Negotiation,2024-10-09,0,0,new
2337,77,11,2,2,1,1,90818,65681,2023-04-23,2023-04-23,2023-06-14,2023-09-03,0,1,Budget,92,109,18,216870,Negotiation,2023-06-08,0,1,new
2338,35,8,1,4,1,1,199652,167745,2023-06-30,2023-06-30,2023-09-08,2023-09-09,0,0,Budget,57,111,77,61848,Negotiation,2023-09-06,0,0,new
2339,144,12,6,1,1,1,51149,37739,2023-01-13,2023-01-13,2023-03-22,2023-02-21,0,0,Competitor,68,60,107,121463,Negotiation,2023-05-06,0,1,new
2340,193,1,5,1,1,1,109108,38210,2023-08-07,2023-08-07,2023-10-08,2023-12-23,1,0,Timing,120,6,35,245711,Negotiation,2023-09-29,0,1,new
2341,68,5,6,4,1,1,212687,162871,2023-10-03,2023-10-03,2023-10-12,2023-12-21,0,1,Competitor,55,86,76,125353,Negotiation,2023-11-18,1,1,new
2342,171,12,6,3,1,1,218458,36627,2023-12-06,2023-12-06,2024-02-07,2024-03-18,0,1,Budget,52,24,77,56941,Negotiation,2024-01-08,0,1,new
2343,111,7,6,2,1,1,106219,158616,2023-10-14,2023-10-14,2023-12-21,2023-12-08,1,0,Budget,22,60,39,44904,Negotiation,2023-12-13,1,0,new
2344,112,3,5,3,1,1,113603,33437,2023-10-22,2023-10-22,2023-10-31,2024-02-08,0,1,Budget,42,86,111,214603,Negotiation,2023-11-29,1,1,new
2345,254,5,6,3,1,1,15347,190319,2023-10-08,2023-10-08,2023-10-14,2023-12-13,0,0,Timing,107,88,60,99046,Negotiation,2023-12-23,0,1,new
2346,243,2,4,3,1,1,34756,31926,2023-04-30,2023-04-30,2023-05-31,2023-08-19,0,1,Budget,27,112,43,145265,Negotiation,2023-08-23,1,0,new
2347,316,2,2,4,1,1,219607,36763,2024-11-23,2024-11-23,2024-11-29,2025-02-22,0,1,Timing,110,86,82,46390,Negotiation,2025-02-04,1,0,new
2348,28,1,7,3,1,1,179593,82728,2023-10-02,2023-10-02,2023-10-10,2024-02-10,0,1,Budget,11,82,58,149227,Negotiation,2023-12-03,1,1,new
2349,165,12,5,3,1,1,41469,218928,2024-08-15,2024-08-15,2024-10-27,2024-10-06,0,1,No Decision,29,7,16,128038,Negotiation,2024-10-13,0,1,new
2350,212,4,1,1,1,1,88315,249032,2024-02-02,2024-02-02,2024-02-18,2024-03-16,1,0,Competitor,57,45,9,230382,Negotiation,2024-06-15,1,0,new
2351,25,2,5,2,1,1,186662,201800,2024-12-05,2024-12-05,2024-12-17,2025-03-12,0,1,Budget,42,48,59,238888,Negotiation,2025-01-17,1,1,new
2352,254,1,6,3,1,1,234200,123325,2023-08-08,2023-08-08,2023-09-18,2023-11-29,1,0,Competitor,6,45,75,26629,Negotiation,2023-11-28,1,0,new
2353,280,11,6,2,1,1,33296,98170,2024-08-14,2024-08-14,2024-09-18,2024-10-14,1,0,Timing,86,9,27,247743,Negotiation,2024-12-09,1,1,new
2354,123,3,5,2,1,1,45315,121659,2023-07-08,2023-07-08,2023-09-01,2023-09-25,1,0,Competitor,56,52,24,38304,Negotiation,2023-07-31,0,0,new
2355,243,1,6,4,1,1,222113,33318,2024-01-03,2024-01-03,2024-02-22,2024-02-06,1,0,Timing,32,22,84,122291,Negotiation,2024-03-14,0,0,new
2356,223,10,5,1,1,1,19124,93584,2023-02-25,2023-02-25,2023-05-12,2023-07-07,0,0,Timing,95,56,33,25287,Negotiation,2023-07-05,1,0,new
2357,184,10,5,2,1,1,245079,35353,2024-06-06,2024-06-06,2024-08-01,2024-07-07,0,0,Timing,71,118,24,57945,Negotiation,2024-10-11,1,0,new
2358,253,6,2,2,1,1,24489,21711,2024-10-07,2024-10-07,2024-12-02,2025-02-24,0,1,Competitor,13,45,25,48228,Negotiation,2024-12-22,0,0,new
2359,241,12,2,3,1,1,15386,75917,2023-03-11,2023-03-11,2023-03-26,2023-06-08,0,0,Budget,116,55,71,39575,Negotiation,2023-07-09,0,1,new
2360,103,8,6,1,1,1,225120,65137,2024-11-19,2024-11-19,2024-12-30,2025-01-05,0,1,Budget,110,40,49,113956,Negotiation,2025-03-11,1,0,new
2361,156,10,5,1,1,1,75936,150229,2024-04-03,2024-04-03,2024-05-11,2024-07-03,0,1,Competitor,86,96,36,109740,Negotiation,2024-07-15,1,0,new
2362,237,1,6,4,1,1,16413,98843,2023-08-06,2023-08-06,2023-08-23,2023-10-07,0,0,Competitor,7,27,103,21952,Negotiation,2023-09-22,1,1,new
2363,58,1,6,3,1,1,15205,51719,2024-05-20,2024-05-20,2024-08-18,2024-10-02,0,1,Timing,62,23,40,33479,Negotiation,2024-06-14,0,0,new
2364,18,1,4,3,1,1,27214,87762,2024-07-10,2024-07-10,2024-09-08,2024-10-08,0,1,Competitor,96,112,41,45517,Negotiation,2024-09-26,1,1,new
2365,213,11,3,4,1,1,179041,245376,2024-10-12,2024-10-12,2024-10-29,2024-11-11,0,0,Competitor,66,94,60,141465,Negotiation,2024-11-29,1,1,new
2366,72,9,2,4,1,1,34133,246927,2023-12-16,2023-12-16,2024-02-15,2024-03-24,0,1,No Decision,58,93,115,61321,Negotiation,2024-03-24,1,0,new
2367,69,12,6,3,1,1,99158,191327,2023-01-02,2023-01-02,2023-03-30,2023-03-20,0,0,Budget,111,21,54,25596,Negotiation,2023-02-17,1,0,new
2368,154,5,4,1,1,1,42526,43871,2024-03-14,2024-03-14,2024-05-29,2024-06-08,0,0,No Decision,36,31,11,26566,Negotiation,2024-06-18,0,1,new
2369,35,6,3,1,1,1,214103,232684,2024-07-02,2024-07-02,2024-08-09,2024-08-06,0,0,Competitor,13,51,102,207330,Negotiation,2024-10-30,0,1,new
2370,45,11,2,4,1,1,160850,120694,2024-09-18,2024-09-18,2024-11-17,2025-01-15,0,1,Budget,69,115,68,58935,Negotiation,2024-12-17,1,0,new
2371,117,7,5,4,1,1,164577,39175,2023-10-03,2023-10-03,2023-11-02,2023-11-10,1,0,No Decision,52,16,82,173385,Negotiation,2024-01-07,0,1,new
2372,249,1,5,2,1,1,46885,148169,2023-07-01,2023-07-01,2023-07-23,2023-10-28,0,0,Competitor,96,99,27,32140,Negotiation,2023-10-31,1,1,new
2373,312,2,7,3,1,1,237478,180960,2024-07-15,2024-07-15,2024-09-14,2024-09-10,0,0,Budget,37,37,50,220989,Negotiation,2024-09-27,0,0,new
2374,138,8,4,3,1,1,111503,144958,2024-09-28,2024-09-28,2024-11-14,2024-11-07,0,1,No Decision,9,113,52,233292,Negotiation,2024-12-20,1,0,new
2375,251,9,5,1,1,1,131300,224410,2023-01-02,2023-01-02,2023-02-17,2023-05-11,0,0,Competitor,46,61,31,37113,Negotiation,2023-02-14,0,0,new
2376,278,8,5,2,1,1,181432,109987,2024-07-23,2024-07-23,2024-10-16,2024-10-20,0,1,Timing,86,101,96,21900,Negotiation,2024-08-16,0,1,new
2377,43,2,6,3,1,1,229280,30907,2024-11-12,2024-11-12,2024-12-13,2025-03-13,1,0,Competitor,110,71,30,32837,Negotiation,2025-03-01,0,0,new
2378,269,7,6,1,1,1,47859,225448,2023-12-01,2023-12-01,2024-02-01,2024-01-13,1,0,No Decision,13,109,24,19687,Negotiation,2024-04-17,1,1,new
2379,13,2,5,3,1,1,21757,74401,2024-07-08,2024-07-08,2024-08-30,2024-09-29,0,1,No Decision,54,108,82,23966,Negotiation,2024-10-31,0,0,new
2380,5,12,5,2,1,1,177109,39112,2024-09-02,2024-09-02,2024-11-12,2024-12-29,1,0,Budget,115,76,48,66576,Negotiation,2024-10-20,0,0,new
2381,140,3,5,1,1,1,191965,76371,2023-12-01,2023-12-01,2024-02-19,2024-03-15,1,0,Timing,31,10,62,28044,Negotiation,2024-04-01,0,1,new
2382,33,6,5,2,1,1,113762,26380,2023-02-10,2023-02-10,2023-05-09,2023-03-05,1,0,No Decision,68,92,65,16156,Negotiation,2023-04-07,1,1,new
2383,315,3,1,3,1,1,50941,165168,2023-11-21,2023-11-21,2024-01-13,2024-01-12,1,0,Competitor,53,39,48,121842,Negotiation,2023-12-22,0,1,new
2384,61,8,6,1,1,1,27401,88272,2023-06-18,2023-06-18,2023-07-31,2023-09-28,1,0,Timing,87,77,26,34027,Negotiation,2023-07-14,1,1,new
2385,72,2,3,4,1,1,79267,177357,2023-12-12,2023-12-12,2024-03-11,2024-03-18,0,1,Budget,92,30,83,154565,Negotiation,2024-02-15,0,0,new
2386,176,5,2,3,1,1,178331,26450,2023-12-20,2023-12-20,2024-01-27,2024-03-31,0,0,No Decision,51,30,73,208977,Negotiation,2024-03-12,1,1,new
2387,213,8,5,2,1,1,120030,99962,2023-04-27,2023-04-27,2023-07-05,2023-06-21,1,0,Competitor,72,19,10,221843,Negotiation,2023-09-11,1,0,new
2388,235,6,4,3,1,1,128860,140009,2023-08-31,2023-08-31,2023-10-26,2023-11-14,0,0,Timing,86,106,74,182505,Negotiation,2023-10-29,1,0,new
2389,63,1,7,2,1,1,99463,133425,2024-06-21,2024-06-21,2024-08-20,2024-10-02,1,0,Budget,87,63,12,26696,Negotiation,2024-08-12,1,0,new
2390,82,9,1,1,1,1,209648,40579,2024-04-17,2024-04-17,2024-05-10,2024-05-16,0,0,Competitor,46,60,36,169602,Negotiation,2024-05-14,1,0,new
2391,262,10,7,4,1,1,18105,81300,2024-09-06,2024-09-06,2024-09-29,2024-12-29,0,1,Budget,10,94,107,132574,Negotiation,2024-10-22,1,1,new
2392,239,12,6,1,1,1,143310,198177,2024-07-04,2024-07-04,2024-07-13,2024-11-17,0,0,No Decision,49,19,61,193130,Negotiation,2024-11-12,1,0,new
2393,80,10,1,3,1,1,100452,153690,2024-08-16,2024-08-16,2024-11-12,2024-09-27,0,1,Timing,115,43,116,214785,Negotiation,2024-12-30,0,0,new
2394,102,7,5,1,1,1,81852,59937,2023-02-09,2023-02-09,2023-03-17,2023-03-07,0,0,No Decision,25,63,108,103920,Negotiation,2023-03-13,0,0,new
2395,86,10,6,2,1,1,46025,26657,2023-06-21,2023-06-21,2023-08-21,2023-08-13,0,0,Budget,84,33,98,64937,Negotiation,2023-09-06,0,1,new
2396,29,10,6,2,1,1,33198,30943,2024-05-01,2024-05-01,2024-06-27,2024-08-04,0,0,Competitor,83,99,36,107848,Negotiation,2024-08-04,1,1,new
2397,293,11,6,4,1,1,248998,25705,2024-03-27,2024-03-27,2024-05-05,2024-07-16,1,0,Timing,118,74,26,227460,Negotiation,2024-06-11,1,1,new
2398,167,9,5,3,1,1,165652,88716,2023-05-12,2023-05-12,2023-07-21,2023-07-21,0,0,Competitor,53,64,30,200172,Negotiation,2023-08-02,0,0,new
2399,160,11,5,3,1,1,40195,232463,2023-04-17,2023-04-17,2023-06-28,2023-08-27,1,0,Competitor,113,64,67,34874,Negotiation,2023-05-30,0,0,new
2400,10,10,5,2,1,1,58650,30639,2024-10-30,2024-10-30,2024-12-29,2024-11-27,0,1,Budget,44,82,62,15954,Negotiation,2025-03-07,1,0,new
2401,316,5,4,2,1,1,28755,20634,2023-11-09,2023-11-09,2023-12-03,2023-12-09,1,0,Budget,7,105,112,127549,Negotiation,2024-01-01,1,1,new
2402,242,9,5,1,1,1,163732,155357,2023-10-25,2023-10-25,2024-01-22,2023-12-28,0,1,No Decision,45,15,102,178124,Negotiation,2024-01-06,0,0,new
2403,239,8,6,1,1,1,170052,49299,2024-09-25,2024-09-25,2024-10-26,2024-10-17,0,1,Competitor,80,44,70,94074,Negotiation,2025-01-20,1,1,new
2404,7,3,4,3,1,1,190453,34652,2024-10-28,2024-10-28,2024-12-03,2024-12-29,1,0,Timing,37,21,23,136100,Negotiation,2025-03-02,1,1,new
2405,6,4,6,1,1,1,31346,42796,2024-03-05,2024-03-05,2024-03-19,2024-04-20,0,1,Budget,119,75,58,126798,Negotiation,2024-07-20,0,1,new
2406,201,7,6,2,1,1,40089,122890,2024-09-19,2024-09-19,2024-12-17,2024-10-15,0,1,Competitor,82,83,73,116492,Negotiation,2024-12-07,1,0,new
2407,73,9,4,1,1,1,191048,42827,2024-08-09,2024-08-09,2024-09-09,2024-11-09,1,0,Timing,49,21,42,208936,Negotiation,2024-11-30,1,0,new
2408,235,10,4,2,1,1,152490,206253,2023-04-12,2023-04-12,2023-05-22,2023-08-06,1,0,Competitor,41,19,91,246506,Negotiation,2023-08-30,1,1,new
2409,40,9,2,1,1,1,41504,143844,2024-09-29,2024-09-29,2024-11-06,2025-01-09,0,0,Budget,47,31,64,209947,Negotiation,2025-02-13,0,0,new
2410,250,10,5,2,1,1,35897,40718,2024-11-10,2024-11-10,2025-01-27,2024-12-18,0,0,Competitor,29,101,20,92109,Negotiation,2025-01-14,1,0,new
2411,89,1,5,2,1,1,50886,158083,2024-11-26,2024-11-26,2025-02-11,2025-02-21,1,0,Budget,43,84,118,47901,Negotiation,2025-01-02,1,1,new
2412,158,8,6,3,1,1,79377,149140,2024-08-12,2024-08-12,2024-09-30,2024-11-11,1,0,Budget,114,113,63,205407,Negotiation,2024-12-27,1,0,new
2413,95,10,1,3,1,1,141550,27739,2023-06-15,2023-06-15,2023-08-30,2023-10-29,1,0,Timing,71,59,101,23749,Negotiation,2023-10-11,1,0,new
2414,305,2,7,1,1,1,34395,39442,2023-11-08,2023-11-08,2024-01-26,2024-02-26,0,0,Budget,116,112,49,19265,Negotiation,2024-03-16,0,1,new
2415,303,4,5,3,1,1,148844,101803,2023-06-27,2023-06-27,2023-07-11,2023-09-02,0,1,Timing,92,51,101,55671,Negotiation,2023-07-20,0,1,new
2416,272,6,2,4,1,1,23244,82630,2024-03-23,2024-03-23,2024-06-11,2024-05-18,0,1,Timing,105,13,65,56594,Negotiation,2024-04-18,0,0,new
2417,39,6,5,2,1,1,198866,88825,2024-05-02,2024-05-02,2024-07-31,2024-05-29,0,0,Timing,105,115,83,34642,Negotiation,2024-07-20,1,0,new
2418,144,2,1,4,1,1,41482,26574,2024-08-04,2024-08-04,2024-08-12,2024-11-26,0,0,No Decision,54,108,104,155187,Negotiation,2024-11-17,1,1,new
2419,218,3,6,2,1,1,191092,246033,2024-05-01,2024-05-01,2024-05-11,2024-05-25,0,0,No Decision,31,71,76,45329,Negotiation,2024-05-28,1,1,new
2420,5,6,5,3,1,1,102201,40831,2024-10-30,2024-10-30,2024-12-15,2025-01-17,0,0,No Decision,57,14,51,74227,Negotiation,2024-12-23,0,1,new
2421,230,11,5,4,1,1,98158,196848,2024-11-17,2024-11-17,2025-01-10,2025-02-13,0,1,Budget,74,95,89,80127,Negotiation,2025-03-06,0,0,new
2422,70,7,5,4,1,1,19239,68668,2023-07-02,2023-07-02,2023-07-20,2023-07-28,0,1,Timing,47,82,57,19893,Negotiation,2023-10-03,1,0,new
2423,11,12,2,3,1,1,126163,27316,2024-12-16,2024-12-16,2025-02-24,2025-02-24,1,0,Timing,12,103,108,45418,Negotiation,2025-04-10,1,0,new
2424,152,10,3,1,1,1,138823,18458,2023-06-28,2023-06-28,2023-09-19,2023-07-28,0,0,Timing,13,117,11,49936,Negotiation,2023-07-18,0,1,new
2425,61,6,1,4,1,1,17415,24334,2023-11-04,2023-11-04,2023-11-30,2024-01-30,0,0,No Decision,56,96,89,57928,Negotiation,2024-02-05,1,1,new
2426,268,6,5,1,1,1,77869,137611,2023-10-18,2023-10-18,2023-11-10,2024-01-16,1,0,No Decision,87,31,85,60816,Negotiation,2024-01-05,1,1,new
2427,85,9,6,1,1,1,35111,240756,2023-09-08,2023-09-08,2023-10-19,2024-01-24,1,0,Budget,67,50,100,30301,Negotiation,2024-01-17,0,1,new
2428,81,9,5,1,1,1,47291,63487,2024-11-15,2024-11-15,2024-11-22,2025-01-27,0,1,Budget,97,62,113,175965,Negotiation,2025-02-10,1,1,new
2429,185,4,3,3,1,1,192019,107006,2023-06-01,2023-06-01,2023-08-28,2023-09-28,0,0,Timing,90,117,70,17807,Negotiation,2023-08-05,1,1,new
2430,124,5,2,1,1,1,25517,99466,2024-03-26,2024-03-26,2024-04-26,2024-08-05,0,0,Timing,115,62,23,20147,Negotiation,2024-04-29,0,1,new
2431,179,7,3,2,1,1,128939,88748,2023-06-20,2023-06-20,2023-07-27,2023-08-30,1,0,Budget,110,103,33,45313,Negotiation,2023-08-24,0,0,new
2432,32,8,6,4,1,1,214359,30276,2024-10-07,2024-10-07,2024-12-05,2025-02-16,0,0,Competitor,120,30,79,23558,Negotiation,2025-02-09,1,1,new
2433,154,5,3,1,1,1,120008,19860,2024-02-16,2024-02-16,2024-02-24,2024-04-17,1,0,Timing,115,22,57,224511,Negotiation,2024-04-01,0,1,new
2434,305,8,5,2,1,1,125553,121887,2024-01-17,2024-01-17,2024-03-22,2024-02-27,0,0,Budget,89,25,77,41361,Negotiation,2024-04-24,1,1,new
2435,263,11,5,2,1,1,177535,39634,2024-02-23,2024-02-23,2024-05-09,2024-06-30,0,0,Timing,8,68,64,241057,Negotiation,2024-06-05,1,1,new
2436,3,4,5,2,1,1,76341,35781,2023-05-25,2023-05-25,2023-08-01,2023-09-09,1,0,Timing,52,73,104,65766,Negotiation,2023-07-25,0,0,new
2437,64,12,6,1,1,1,88109,153753,2024-06-03,2024-06-03,2024-07-21,2024-06-27,1,0,Competitor,72,9,84,39848,Negotiation,2024-07-11,1,0,new
2438,234,11,7,2,1,1,21009,23188,2023-04-20,2023-04-20,2023-04-25,2023-09-04,1,0,Competitor,9,68,87,99689,Negotiation,2023-09-01,0,0,new
2439,69,11,6,2,1,1,121076,29310,2023-08-10,2023-08-10,2023-08-19,2023-12-08,0,1,Timing,69,13,52,58938,Negotiation,2023-12-25,1,1,new
2440,212,6,3,1,1,1,143102,159780,2024-01-19,2024-01-19,2024-04-14,2024-04-06,1,0,No Decision,18,74,46,39267,Negotiation,2024-05-11,0,1,new
